,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Latitude,Longitude,Category_2,yelp_ID,name,Time,date
16091,1345,1345,Independent,4b05863ef964a520065a22e3,89173,Thu Jul 26 22:22:20 +0000 2012,35.20007899999999,-80.841994,Mexican Restaurant,TxQBdyDktZSk1KVTWh71dw,Babalu Tapas & Tacos,22:22:20,2012726
7055,429,429,Independent,4b116f58f964a5207f7c23e3,89173,Sun Jul 29 00:51:33 +0000 2012,35.170998,-80.848669,Pub,Daasejc2-RV-MxEKpPjXtA,Brazwells Premium Pub,00:51:33,2012729
7056,429,429,Independent,4b116f58f964a5207f7c23e3,89173,Sun Jul 29 00:52:02 +0000 2012,35.170998,-80.848669,Pub,Daasejc2-RV-MxEKpPjXtA,Brazwells Premium Pub,00:52:02,2012729
10855,736,736,Independent,4b0985aef964a520b61823e3,89525,Sat Apr 28 14:49:00 +0000 2012,35.214325,-80.854611,Bagel Shop,KLVE030wJLPvW9aZ8tv1RQ,Einstein Bros Bagels,14:49:00,2012428
712,18,3502,Combined,4b145398f964a52040a123e3,90043,Sun Jul 15 23:45:37 +0000 2012,35.218242,-80.945463,Fried Chicken Joint,Un0QXKDscxlI_yi3u14ALA,Bojangles' Famous Chicken 'n Biscuits,23:45:37,2012715
17233,1534,1534,Independent,4b9e9662f964a520cff136e3,90048,Mon Jun 18 03:50:52 +0000 2012,35.209757,-80.931698,Airport Terminal,ZHD7UNrrLz7jxEHikHrvEA,Wilson Air Center,03:50:52,2012618
19419,2063,2063,Independent,4c4e214692b6a5937911646f,90266,Sun Nov 11 22:37:14 +0000 2012,35.085640999999995,-80.879116,American Restaurant,lxpGgLcJAGAlbaC1PnJ0xQ,Applebee's Grill + Bar,22:37:14,20121111
13029,928,3123,Combined,4ae65c9ff964a520a8a621e3,90389,Wed Jul 10 03:10:51 +0000 2013,35.22552899999999,-80.842333,Hotel,PkJUpidg_HzdxtdF6wDxeg,Aloft Charlotte Uptown at the EpiCentre,03:10:51,2013710
5110,303,3502,Combined,4b524f65f964a520717627e3,90517,Wed May 30 00:48:39 +0000 2012,35.219464,-80.944975,Pizza Place,20vCzyibdvXOxW42h9v_MQ,California Pizza Kitchen,00:48:39,2012530
16465,1390,1390,Independent,4b14912ef964a520aea423e3,91162,Fri Dec 14 19:08:42 +0000 2012,35.301787,-80.749114,Sandwich Place,EX60HoNJRs3ALidmEGDgWA,Jimmy John's,19:08:42,20121214
1318,50,3110,Combined,502977e6e4b0f8083ea40f8f,91162,Sun Dec 16 21:10:09 +0000 2012,35.147615,-80.82996899999998,Grocery Store,kfFRCUP1RXY_jNnBQCOsEw,Whole Foods Market - Charlotte,21:10:09,20121216
4587,266,266,Independent,4b100745f964a520b36723e3,91162,Mon Dec 17 16:28:22 +0000 2012,35.293192,-80.764081,Furniture / Home Store,c9SKd0bIR6nNzXOVCbOi_A,IKEA,16:28:22,20121217
16406,1387,1387,Independent,4b171da6f964a5208fc223e3,91162,Mon Dec 17 17:38:30 +0000 2012,35.302658,-80.747452,Wine Shop,_1_fSYchsTJuJHjFMIxWbA,Total Wine & More,17:38:30,20121217
7567,469,469,Independent,4b2533edf964a520ee6d24e3,91162,Mon Dec 17 18:13:15 +0000 2012,35.30456599999999,-80.751161,Fried Chicken Joint,SHgzYAiaEHJaWDMBgsSJbw,Bojangles' Famous Chicken 'n Biscuits,18:13:15,20121217
16898,1476,1476,Independent,4b05863ff964a520325a22e3,91173,Sun Apr 15 16:48:30 +0000 2012,35.223502,-80.84655,Pizza Place,BJwBqOe8poLbpaC3gyj6yQ,Fuel Pizza,16:48:30,2012415
15184,1174,3124,Combined,4b05863af964a520335922e3,91174,Wed May 16 00:20:32 +0000 2012,35.226261,-80.842659,Hotel,IrHAhdmL9QH9g3NscAIsWA,Omni Charlotte Hotel,00:20:32,2012516
8197,512,3123,Combined,4b11c4c8f964a520488423e3,91174,Wed May 16 04:27:33 +0000 2012,35.225718,-80.842252,Bar,lDW17ZfA17a-5yg1vCK3wg,Rooftop 210,04:27:33,2012516
15185,1174,3124,Combined,4b05863af964a520335922e3,91174,Wed May 16 04:29:13 +0000 2012,35.226261,-80.842659,Hotel,IrHAhdmL9QH9g3NscAIsWA,Omni Charlotte Hotel,04:29:13,2012516
14003,1022,1022,Independent,4e6cd7cf18381712da0a22ac,91174,Wed May 16 19:20:28 +0000 2012,35.341548,-80.834327,Gym,1us5qNogRwpeI1NkztKa1Q,Charlotte Sports Center,19:20:28,2012516
8046,502,3124,Combined,4c23a655f3859c7420c56488,91174,Wed May 16 23:58:32 +0000 2012,35.226025,-80.842166,Mexican Restaurant,b8fEuQPrf383f6pzdm8-1w,Vida Mexican Kitchen y Cantina,23:58:32,2012516
10963,740,3227,Combined,4b05863ef964a520fc5922e3,91174,Thu May 17 04:08:34 +0000 2012,35.229338,-80.83989100000002,American Restaurant,t8V_P7ZzRrhDQoqeoGVahQ,The Cellar at Duckworth's,04:08:34,2012517
15186,1174,3124,Combined,4b05863af964a520335922e3,91174,Thu May 17 05:37:16 +0000 2012,35.226261,-80.842659,Hotel,IrHAhdmL9QH9g3NscAIsWA,Omni Charlotte Hotel,05:37:16,2012517
12295,863,3122,Combined,4b3da1c3f964a520ee9525e3,91174,Thu May 17 16:31:13 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,Wild Wing Cafe,16:31:13,2012517
1170,44,44,Independent,4b0ad9f8f964a520e12823e3,91174,Thu May 17 18:03:51 +0000 2012,35.22123900000001,-80.843475,Museum,tbeyonV9fwKRf1jFZ4dfqw,NASCAR Hall of Fame,18:03:51,2012517
8780,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Nov 05 18:57:45 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",18:57:45,20121105
8797,553,3122,Combined,509d828ae4b051548d76c654,91248,Fri Nov 09 22:24:24 +0000 2012,35.225959,-80.84173299999998,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",22:24:24,20121109
17669,1604,3124,Combined,4d1bb90ef8ca236a4f55f030,91248,Fri Nov 09 23:08:37 +0000 2012,35.2262,-80.841758,Wine Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,23:08:37,20121109
8779,552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Nov 10 20:55:35 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",20:55:35,20121110
19466,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Sat Nov 10 21:24:35 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,21:24:35,20121110
10779,731,731,Independent,4b37d2a4f964a520db4625e3,91248,Sun Nov 11 08:54:44 +0000 2012,35.235585,-80.840636,Gas Station / Garage,qxMTbuPJXHCKbSFihOammA,Shell,08:54:44,20121111
10539,715,715,Independent,4c5ee0eb2815c92817acb867,91248,Sun Nov 11 09:17:04 +0000 2012,35.21943800000001,-80.852273,Diner,9dqdzRzjSfbnMvjUGqWBAw,Midnight Diner,09:17:04,20121111
12058,846,846,Independent,4ad940b9f964a5206e1921e3,91248,Tue Nov 13 04:08:11 +0000 2012,35.227604,-80.836792,Bar,Bqizhjps6vdRQAzGte94ow,Rich & Bennett's St Patrick's Day Pub Crawl,04:08:11,20121113
10540,715,715,Independent,4c5ee0eb2815c92817acb867,91248,Tue Nov 13 06:18:32 +0000 2012,35.21943800000001,-80.852273,Diner,9dqdzRzjSfbnMvjUGqWBAw,Midnight Diner,06:18:32,20121113
8778,552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Apr 07 21:39:51 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",21:39:51,2012407
12931,917,917,Independent,4b058640f964a520595a22e3,91248,Sun Apr 08 18:57:45 +0000 2012,35.327626,-80.71236800000001,Music Venue,9ePd14ukO4iwaKRcU9OSTw,PNC Music Pavilion,18:57:45,2012408
8777,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Apr 09 21:50:57 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",21:50:57,2012409
8776,552,3124,Combined,4b146753f964a52099a223e3,91248,Tue Apr 10 04:49:02 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",04:49:02,2012410
8758,552,3124,Combined,4b146753f964a52099a223e3,91248,Wed Apr 11 20:49:42 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",20:49:42,2012411
8762,552,3124,Combined,4b146753f964a52099a223e3,91248,Fri Apr 13 19:51:55 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",19:51:55,2012413
8772,552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Apr 14 20:23:29 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",20:23:29,2012414
8786,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Apr 16 18:48:53 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",18:48:53,2012416
8787,552,3124,Combined,4b146753f964a52099a223e3,91248,Tue Apr 17 23:40:42 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",23:40:42,2012417
8763,552,3124,Combined,4b146753f964a52099a223e3,91248,Sun Apr 22 00:51:25 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",00:51:25,2012422
19468,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Wed Apr 25 18:48:41 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,18:48:41,2012425
3993,215,215,Independent,4e1a37c0d4c062b044f99637,91248,Fri Apr 27 18:51:59 +0000 2012,35.199723,-80.775852,Department Store,qpSUknlPxSLmGnvfEaw4bA,Walmart Supercenter,18:51:59,2012427
8770,552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Apr 28 21:36:14 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",21:36:14,2012428
8771,552,3124,Combined,4b146753f964a52099a223e3,91248,Sun Apr 29 15:53:43 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",15:53:43,2012429
19469,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Tue May 01 19:55:16 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,19:55:16,2012501
10747,730,3227,Combined,4d389818bb0d721e4c9755e3,91248,Wed May 02 04:40:53 +0000 2012,35.228124,-80.839076,Cocktail Bar,RbR28XwaA6QP0zy6q7lHhw,QC Social Lounge,04:40:53,2012502
12297,863,3122,Combined,4b3da1c3f964a520ee9525e3,91248,Thu May 03 21:36:40 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,Wild Wing Cafe,21:36:40,2012503
13048,931,3122,Combined,4b4a7bdaf964a520f68826e3,91248,Thu May 03 22:51:01 +0000 2012,35.225734,-80.841928,Drugstore / Pharmacy,1TEN7dW_ENutX7abY0jUMw,CVS Pharmacy,22:51:01,2012503
8784,552,3124,Combined,4b146753f964a52099a223e3,91248,Fri May 04 22:32:31 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",22:32:31,2012504
17666,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri May 04 23:57:35 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,23:57:35,2012504
17662,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 05 21:05:14 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,21:05:14,2012505
19467,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Sat May 05 22:55:55 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,22:55:55,2012505
17658,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 05 23:38:33 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,23:38:33,2012505
19459,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Sun May 06 19:36:46 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,19:36:46,2012506
8768,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon May 07 18:24:34 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",18:24:34,2012507
19462,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Mon May 07 18:26:47 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,18:26:47,2012507
8767,552,3124,Combined,4b146753f964a52099a223e3,91248,Tue May 08 17:46:40 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",17:46:40,2012508
19457,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Tue May 08 17:46:58 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,17:46:58,2012508
19461,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Tue May 08 17:47:17 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,17:47:17,2012508
17652,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Thu May 10 23:46:53 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,23:46:53,2012510
19472,2066,3124,Combined,4b001776f964a520b93a22e3,91248,Fri May 11 00:43:41 +0000 2012,35.22644099999999,-80.84173299999998,Steakhouse,EHhI07dgKDyMcGIRbz7YNA,BLT Steak,00:43:41,2012511
8765,552,3124,Combined,4b146753f964a52099a223e3,91248,Fri May 11 18:58:54 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",18:58:54,2012511
17653,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri May 11 18:59:07 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,18:59:07,2012511
8785,552,3124,Combined,4b146753f964a52099a223e3,91248,Sat May 12 19:37:44 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",19:37:44,2012512
17648,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 12 19:41:03 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,19:41:03,2012512
8766,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon May 14 18:39:28 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",18:39:28,2012514
8773,552,3124,Combined,4b146753f964a52099a223e3,91248,Tue May 15 15:48:08 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",15:48:08,2012515
19455,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Tue May 15 15:48:35 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,15:48:35,2012515
12298,863,3122,Combined,4b3da1c3f964a520ee9525e3,91248,Tue May 15 20:16:58 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,Wild Wing Cafe,20:16:58,2012515
10345,700,3122,Combined,4b0a8795f964a520d32423e3,91248,Tue May 15 22:47:15 +0000 2012,35.22520499999999,-80.842106,Movie Theater,8nmjvYX4N67cxOsGfbEgjg,Studio Movie Grill - Epicenter,22:47:15,2012515
8759,552,3124,Combined,4b146753f964a52099a223e3,91248,Wed May 16 17:50:21 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",17:50:21,2012516
19452,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Wed May 16 17:50:43 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,17:50:43,2012516
19460,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Wed May 16 17:50:54 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,17:50:54,2012516
17655,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Wed May 16 21:43:54 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,21:43:54,2012516
8764,552,3124,Combined,4b146753f964a52099a223e3,91248,Thu May 17 18:29:19 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",18:29:19,2012517
19465,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Thu May 17 18:48:34 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,18:48:34,2012517
19451,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Sat May 19 17:13:44 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,17:13:44,2012519
17657,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 19 19:55:14 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,19:55:14,2012519
1381,52,3122,Combined,4b11e668f964a520b68623e3,91248,Mon May 21 18:07:58 +0000 2012,35.225244,-80.842004,Bowling Alley,H4E4sZ6PKBef65hU0GKi_g,StrikeCity,18:07:58,2012521
19456,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Mon May 21 19:23:33 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,19:23:33,2012521
8783,552,3124,Combined,4b146753f964a52099a223e3,91248,Wed May 23 20:21:46 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",20:21:46,2012523
17649,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Wed May 23 21:25:34 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,21:25:34,2012523
19464,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Fri May 25 17:14:09 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,17:14:09,2012525
17650,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri May 25 20:55:24 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,20:55:24,2012525
8321,521,521,Independent,4b71bd44f964a52091592de3,91248,Mon May 28 06:55:47 +0000 2012,35.307465,-80.851112,Breakfast Spot,f0W6bna3rd1q7Qwli1Iqiw,Denny's,06:55:47,2012528
19458,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Mon May 28 18:40:45 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,18:40:45,2012528
8775,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon May 28 19:59:33 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",19:59:33,2012528
19463,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Mon May 28 19:59:50 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,19:59:50,2012528
19454,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Tue May 29 16:36:40 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,16:36:40,2012529
17665,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Tue May 29 20:22:23 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,20:22:23,2012529
17663,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Thu May 31 21:12:21 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,21:12:21,2012531
8769,552,3124,Combined,4b146753f964a52099a223e3,91248,Fri Jun 01 18:18:45 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",18:18:45,2012601
19453,2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Fri Jun 01 18:19:29 +0000 2012,35.226385,-80.84190600000002,Spa / Massage,PNBaRotTpszToWLsDVfFbg,Shanghai Day Spa,18:19:29,2012601
8782,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Jun 04 21:30:48 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",21:30:48,2012604
17659,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Mon Jun 04 23:14:07 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,23:14:07,2012604
8781,552,3124,Combined,4b146753f964a52099a223e3,91248,Wed Jun 06 17:35:00 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",17:35:00,2012606
17670,1604,3124,Combined,4d1bb90ef8ca236a4f55f030,91248,Thu Jun 07 23:17:38 +0000 2012,35.2262,-80.841758,Wine Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,23:17:38,2012607
17656,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat Jun 09 19:00:40 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,19:00:40,2012609
17661,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sun Jun 10 20:26:13 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,20:26:13,2012610
8760,552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Jun 11 17:58:50 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",17:58:50,2012611
17660,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Mon Jun 11 17:58:59 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,17:58:59,2012611
8761,552,3124,Combined,4b146753f964a52099a223e3,91248,Tue Jun 12 17:39:34 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",17:39:34,2012612
19470,2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Tue Jun 12 17:39:56 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,Urban Sip,17:39:56,2012612
9138,577,577,Independent,4b1b2203f964a520aaf823e3,91248,Thu Jun 14 02:48:11 +0000 2012,35.22786,-80.844004,Bar,K_tsB5Fl1hxcqMdH3uhHvQ,Tilt on Trade,02:48:11,2012614
12296,863,3122,Combined,4b3da1c3f964a520ee9525e3,91248,Sun Jun 17 22:30:56 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,Wild Wing Cafe,22:30:56,2012617
17664,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Wed Jul 04 20:58:37 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,20:58:37,2012704
8774,552,3124,Combined,4b146753f964a52099a223e3,91248,Fri Jul 06 19:51:28 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",19:51:28,2012706
17654,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri Jul 06 19:51:36 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,19:51:36,2012706
17651,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat Jul 21 21:56:22 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,21:56:22,2012721
286,4,4,Independent,4b155049f964a52045b023e3,91326,Wed Sep 05 13:10:36 +0000 2012,35.224912,-80.83965500000002,Basketball Stadium,sYJaNxG8KLus6U7TJ2JHWA,Charlotte Hornets,13:10:36,2012905
100,1,1,Independent,4c9f60f246978cfa453eaa7f,91326,Wed Sep 05 13:10:49 +0000 2012,35.225884,-80.85289499999998,Football Stadium,Z5BHNFjt7ZmAse2kKlw2uA,Bank of America Stadium,13:10:49,2012905
19485,2071,2071,Independent,4f971c98e4b0dc75e5cdcffd,91372,Fri Oct 26 18:57:26 +0000 2012,35.210402,-80.859904,Salon / Barbershop,ba6bsA1ATHvCfZGS1B46dQ,Rain by Melodi,18:57:26,20121026
17467,1569,1569,Independent,4b6317a0f964a52070622ae3,91372,Sat Oct 27 19:29:05 +0000 2012,35.195062,-80.78908,Clothing Store,RDdcPoicPzNiZwGe4jZ9yA,Morris Costumes,19:29:05,20121027
607,14,3126,Combined,4e0bb8d92271c698c732e083,91372,Sun Oct 28 03:00:21 +0000 2012,35.239036,-80.845063,Nightlife Spot,Lyz1JKChjanwGXLJM_zqYA,World Nightclub,03:00:21,20121028
9560,617,617,Independent,4b0af62ff964a520c02a23e3,91372,Sun Nov 11 02:02:28 +0000 2012,35.20511099999999,-80.795302,General Entertainment,c9K1RoEEmTDoM2DnGot_NQ,Bojangles' Coliseum,02:02:28,20121111
287,4,4,Independent,4b155049f964a52045b023e3,91372,Fri Nov 16 02:51:05 +0000 2012,35.224912,-80.83965500000002,Basketball Stadium,sYJaNxG8KLus6U7TJ2JHWA,Charlotte Hornets,02:51:05,20121116
19477,2067,3119,Combined,4bd5c3bd7b1876b0534b8b86,91372,Fri Nov 16 19:38:22 +0000 2012,35.200414,-80.843939,Nail Salon,MY9DhyZxT7l_6m3SSevf1Q,Matrix Nail,19:38:22,20121116
12579,875,3227,Combined,4f8b5454e4b00a6263a38774,91372,Thu Nov 22 04:00:14 +0000 2012,35.228885,-80.84294399999997,New American Restaurant,Axf_3mlM19ox-VjmN3KZYw,Sophia's Lounge,04:00:14,20121122
